studentID,atv,test 1,test 2,avg test,avg class atvs,avg atv,grades
10170,544,5.2,7.5,6.35,6.226666667,9.992063492,7.23
10171,544,10.5,9.5,9.75,9.276666667,9.952380952,9.68
10172,544,7.555555556,10,8.777777778,8.19,9.950654249,8.92
10174,544,0.755555556,7.5,4.127777778,5.613333333,8.493107769,5.59
10175,544,7,10,8.5,9.796666667,10,9.2
10176,544,9,10,9.5,7.303333333,9.965747703,9.07
10178,544,4.805555556,7,5.902777778,5.743333333,8.238685361,6.45
10181,544,9.433333333,10,9.716666667,7.09,9.921766922,9.11
10184,544,8.277777778,10,9.138888889,7.766666667,10,9.01
10186,544,7.5,8,7.75,6.81,9.867069523,8.04
10188,544,6.277777778,10,8.138888889,9.53,9.855419799,8.92
10190,544,6.277777778,5,5.638888889,5.996666667,7.458552044,6.18
10191,544,9.5,10,9.75,8.813333333,9.934837093,9.56
10193,544,8.833333333,10,9.416666667,8.15,9.727166529,9.18
10196,544,6,10,8,8.786666667,9.992481203,8.69
10198,544,5,10,7.5,7.586666667,9.985284149,8.14
10201,544,8.055555556,10,9.027777778,8.02,9.47039072,8.89
10204,544,7,10,8.5,7.976666667,9.854917106,8.71
10206,544,6.055555556,9.5,7.777777778,7.983333333,9.959498608,8.37
10208,544,9.5,10,9.75,9.473333333,9.874108348,9.71
10209,544,8.5,10,9.25,9.85,9.659858837,9.5
10210,544,5,10,7.5,7.196666667,9.265059981,7.87
10213,544,5.333333333,10,7.666666667,7.453333333,9.917124542,8.18
10215,544,9,10,9.5,8.686666667,9.115355054,9.2
10217,544,8.6,9.5,9.05,9.486666667,10,9.4
10218,544,7.933333333,5.5,6.716666667,7.02,7.889901539,7.09
10221,544,3.977777778,10,6.988888889,3.453333333,8.946418341,6.59
10227,544,9,10,9.5,7.176666667,7.050509607,8.31
10231,544,9,10,9.5,9.286666667,9.702380952,9.5
10232,544,7,10,8.5,6.706666667,9.986111111,8.42
10234,544,4.25,10,7.125,6.38,9.574979114,7.55
10169,545,3.9,10,6.95,7.026666667,8.977370722,7.48
10170,545,5.2,7.5,6.35,6.226666667,9.992063492,7.23
10171,545,10.5,9.5,9.75,9.276666667,9.952380952,9.68
10172,545,7.555555556,10,8.777777778,8.19,9.950654249,8.92
10175,545,7,10,8.5,9.796666667,10,9.2
10176,545,9,10,9.5,7.303333333,9.965747703,9.07
10178,545,4.805555556,7,5.902777778,5.743333333,8.238685361,6.45
10181,545,9.433333333,10,9.716666667,7.09,9.921766922,9.11
10184,545,8.277777778,10,9.138888889,7.766666667,10,9.01
10186,545,7.5,8,7.75,6.81,9.867069523,8.04
10188,545,6.277777778,10,8.138888889,9.53,9.855419799,8.92
10190,545,6.277777778,5,5.638888889,5.996666667,7.458552044,6.18
10191,545,9.5,10,9.75,8.813333333,9.934837093,9.56
10193,545,8.833333333,10,9.416666667,8.15,9.727166529,9.18
10196,545,6,10,8,8.786666667,9.992481203,8.69
10198,545,5,10,7.5,7.586666667,9.985284149,8.14
10199,545,10.5,10,10,7.22,7.588635286,8.7
10201,545,8.055555556,10,9.027777778,8.02,9.47039072,8.89
10203,545,5.277777778,10,7.638888889,4.036666667,7.458005643,6.69
10204,545,7,10,8.5,7.976666667,9.854917106,8.71
10206,545,6.055555556,9.5,7.777777778,7.983333333,9.959498608,8.37
10208,545,9.5,10,9.75,9.473333333,9.874108348,9.71
10209,545,8.5,10,9.25,9.85,9.659858837,9.5
10210,545,5,10,7.5,7.196666667,9.265059981,7.87
10213,545,5.333333333,10,7.666666667,7.453333333,9.917124542,8.18
10215,545,9,10,9.5,8.686666667,9.115355054,9.2
10217,545,8.6,9.5,9.05,9.486666667,10,9.4
10221,545,3.977777778,10,6.988888889,3.453333333,8.946418341,6.59
10226,545,6.083333333,10,8.041666667,7,8.01984127,7.78
10227,545,9,10,9.5,7.176666667,7.050509607,8.31
10231,545,9,10,9.5,9.286666667,9.702380952,9.5
10232,545,7,10,8.5,6.706666667,9.986111111,8.42
10234,545,4.25,10,7.125,6.38,9.574979114,7.55
